time,year,fish,port,landings
UTC,,,,pounds
1989-09-16T00:00:00Z,1989,"Crab, Dungeness",San Diego,0
1989-09-16T00:00:00Z,1989,"Crab, Dungeness",San Francisco,0
1989-09-16T00:00:00Z,1989,"Crab, Dungeness",Santa Barbara,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",All,2
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",Eureka,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",Los Angeles,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",Monterey,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",San Diego,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",San Francisco,0
1989-10-16T00:00:00Z,1989,"Crab, Dungeness",Santa Barbara,2
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",All,467307
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",Eureka,1999
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",Los Angeles,90
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",Monterey,20168
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",San Diego,79
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",San Francisco,440083
1989-11-16T00:00:00Z,1989,"Crab, Dungeness",Santa Barbara,4888
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",All,3447594
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",Eureka,3280856
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",Los Angeles,0
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",Monterey,11259
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",San Diego,0
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",San Francisco,151982
1989-12-16T00:00:00Z,1989,"Crab, Dungeness",Santa Barbara,3497
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",All,243019
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,176647
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,10
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,5547
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,59
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,53387
1990-01-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,7369
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",All,105613
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,42797
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,10
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,6756
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,47469
1990-02-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,8581
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",All,141517
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,97830
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,780
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,3616
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,23106
1990-03-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,16185
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",All,163723
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,140662
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,878
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,2974
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,11784
1990-04-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,7425
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",All,68937
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,53318
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,69
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,138
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,14474
1990-05-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,938
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",All,30480
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,8699
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,0
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,20858
1990-06-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,923
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",All,8245
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,6202
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,0
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,1343
1990-07-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,700
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",All,106
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,33
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,0
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,0
1990-08-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,73
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",All,739
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,0
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,479
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,0
1990-09-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,260
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",All,7195
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,0
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,0
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,481
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,77
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,5910
1990-10-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,727
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",All,710425
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,0
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,363
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,18892
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,685994
1990-11-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,5176
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",All,8887325
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",Eureka,8714876
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",Los Angeles,913
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",Monterey,7424
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",San Diego,0
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",San Francisco,152355
1990-12-16T00:00:00Z,1990,"Crab, Dungeness",Santa Barbara,11757
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",All,1552106
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,1434323
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,492
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,5763
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,98041
1991-01-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,13487
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",All,354739
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,231499
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,1184
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,6641
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,106970
1991-02-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,8445
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",All,160814
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,96567
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,219
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,3308
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,2
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,52838
1991-03-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,7880
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",All,132301
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,65499
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,285
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,4076
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,53291
1991-04-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,9150
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",All,96346
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,41333
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,497
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,457
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,47316
1991-05-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,6743
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",All,72228
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,12007
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,1058
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,173
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,55079
1991-06-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,3911
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",All,7108
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,6943
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,72
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,76
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,9
1991-07-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,8
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",All,1217
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,938
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,0
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,66
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,63
1991-08-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,150
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",All,199
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,0
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,0
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,0
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,0
1991-09-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,199
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",All,234
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,0
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,0
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,89
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,0
1991-10-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,145
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",All,291813
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,1770
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,1127
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,12757
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,259025
1991-11-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,17134
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",All,1573792
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",Eureka,1306568
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",Los Angeles,541
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",Monterey,19163
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",San Diego,0
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",San Francisco,238773
1991-12-16T00:00:00Z,1991,"Crab, Dungeness",Santa Barbara,8747
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",All,6136976
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,6020359
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,1785
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,8422
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,95290
1992-01-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,11120
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",All,1092530
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,911080
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,1939
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,8677
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,160525
1992-02-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,10309
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",All,246932
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,159819
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,166
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,6378
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,68975
1992-03-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,11594
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",All,315978
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,206160
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,570
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,6407
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,88017
1992-04-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,14824
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",All,109855
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,43525
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,654
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,1774
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,56367
1992-05-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,7535
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",All,53935
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,20504
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,370
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,357
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,28357
1992-06-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,4347
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",All,9378
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,8547
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,0
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,325
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,130
1992-07-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,376
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",All,62
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,43
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,0
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,0
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,0
1992-08-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,19
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",All,7
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,0
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,0
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,7
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,0
1992-09-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,0
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",All,40
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,0
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,0
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,40
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,0
1992-10-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,0
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",All,163404
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,843
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,779
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,11719
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,132472
1992-11-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,17591
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",All,197738
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",Eureka,141824
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",Los Angeles,858
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",Monterey,7000
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",San Diego,0
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",San Francisco,31838
1992-12-16T00:00:00Z,1992,"Crab, Dungeness",Santa Barbara,16218
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",All,176772
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,120373
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,857
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,2527
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,31013
1993-01-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,22002
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",All,7925047
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,7848953
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,1879
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,3420
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,44637
1993-02-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,26158
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",All,1179957
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,1129319
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,4968
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,2323
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,18869
1993-03-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,24478
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",All,204637
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,177610
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,3129
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,796
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,3982
1993-04-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,19120
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",All,182113
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,156079
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,4046
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,2008
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,3607
1993-05-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,16373
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",All,39777
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,29479
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,1870
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,0
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,1798
1993-06-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,6630
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",All,6115
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,6073
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,1
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,0
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,0
1993-07-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,41
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",All,83
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,0
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,0
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,78
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,0
1993-08-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,5
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",All,29
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,0
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,0
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,0
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,0
1993-09-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,29
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",All,4754
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,4264
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,0
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,458
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,0
1993-10-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,32
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",All,253088
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,0
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,1688
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,8207
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,220807
1993-11-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,22386
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",All,2172709
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",Eureka,2060657
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",Los Angeles,3345
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",Monterey,10718
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",San Diego,0
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",San Francisco,70717
1993-12-16T00:00:00Z,1993,"Crab, Dungeness",Santa Barbara,27272
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",All,3069306
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",Eureka,2939252
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",Los Angeles,635
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",Monterey,8516
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",San Diego,0
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",San Francisco,88707
1994-01-16T00:00:00Z,1994,"Crab, Dungeness",Santa Barbara,32196
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",All,440282
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",Eureka,286610
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",Los Angeles,222
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",Monterey,9806
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",San Diego,0
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",San Francisco,98883
1994-02-16T00:00:00Z,1994,"Crab, Dungeness",Santa Barbara,44761
1994-03-16T00:00:00Z,1994,"Crab, Dungeness",All,258517
1994-03-16T00:00:00Z,1994,"Crab, Dungeness",Eureka,147895
1994-03-16T00:00:00Z,1994,"Crab, Dungeness",Los Angeles,708
